Date,prec_qc,prec_chirps,day,month,year,tmax_qc,tmin_qc,tmean,rhum,sbright
1982-06-24,0,12.6575,24,6,1982,NA,14.2,17.1,89,0.8
1982-06-25,0,0,25,6,1982,NA,12.4,17.4,83,7.8
1982-06-26,0,5.2973,26,6,1982,NA,13.4,17.7,79,7.9
1982-06-27,0,1.7658,27,6,1982,NA,12.6,17.7,81,8.7
1982-06-28,0,3.5315,28,6,1982,NA,13.8,18.1,77,9.9
1982-06-29,0,1.7658,29,6,1982,NA,12.2,NA,NA,7
1982-06-30,0,4.036,30,6,1982,NA,10.8,18.1,75,9.8
1982-07-01,0,7.2174,1,7,1982,NA,11.8,17.1,76,6.5
1982-07-02,0,10.826,2,7,1982,NA,13,17.9,76,4.9
1982-07-03,0,7.2174,3,7,1982,NA,13.4,17,85,6.1
1982-07-04,32.1,3.6087,4,7,1982,NA,14,16.3,89,6.7
1982-07-05,0.8,7.2174,5,7,1982,NA,12.6,16.2,89,5.8
1982-07-06,7.7,3.9597,6,7,1982,NA,11.8,16.7,78,8.9
1982-07-07,3.2,11.8791,7,7,1982,NA,12.2,16.8,80,7.8
1982-07-08,6.5,0,8,7,1982,NA,12.8,17.2,83,8.9
1982-07-09,0,11.8791,9,7,1982,NA,13,17.2,85,8.6
1982-07-10,0,0,10,7,1982,NA,11.8,17.6,85,6.9
1982-07-11,15.5,5.5885,11,7,1982,NA,12.8,16.9,87,5.5
1982-07-12,17.2,16.7656,12,7,1982,NA,NA,16,86,3.4
1982-07-13,0,11.1771,13,7,1982,NA,NA,17.2,85,7.3
1982-07-14,0,0,14,7,1982,NA,11.8,17,86,7.9
1982-07-15,0,0,15,7,1982,NA,10.8,16.9,86,9.1
1982-07-16,0,11.6005,16,7,1982,NA,NA,17.2,78,5.4
1982-07-17,0,0,17,7,1982,NA,NA,17.4,75,8.9
1982-07-18,0,0,18,7,1982,NA,13,16.6,89,3.2
1982-07-19,11.8,8.4832,19,7,1982,NA,13.8,16.5,88,2.3
1982-07-20,0,15.3821,20,7,1982,NA,13,16.5,86,4.8
1982-07-21,0,0,21,7,1982,NA,10.8,17.2,79,10.7
1982-07-22,31.7,0,22,7,1982,NA,11,17.3,79,7.9
1982-07-23,3.5,15.9592,23,7,1982,NA,12.2,17.3,80,7.5
1982-07-24,0,0,24,7,1982,NA,10.6,16.8,84,9.6
1982-07-25,0,9.3095,25,7,1982,NA,12.6,16.9,87,7.6
1982-07-26,2.3,11.6213,26,7,1982,NA,14.4,15.3,93,3.3
1982-07-27,16,5.8106,27,7,1982,NA,12.4,15.1,89,3.3
1982-07-28,2.8,0,28,7,1982,NA,12.6,14.9,94,2.5
1982-07-29,6.4,5.8106,29,7,1982,NA,12.2,15.8,88,3.8
1982-07-30,0,5.8106,30,7,1982,NA,11.8,16.3,81,6.5
1982-07-31,0,0,31,7,1982,NA,11.6,17.6,77,8.6
1982-08-01,NA,0,1,8,1982,NA,10.4,16.7,81,9.7
1982-08-02,NA,16.0091,2,8,1982,NA,12.4,17.2,80,6.4
1982-08-03,NA,0,3,8,1982,NA,13.2,17.6,77,8.2
1982-08-04,NA,0,4,8,1982,NA,10.4,16.9,76,9.1
1982-08-05,NA,0,5,8,1982,NA,9.4,16.3,75,9.6
1982-08-06,NA,0,6,8,1982,NA,12,16.1,87,7.7
1982-08-07,NA,10.2498,7,8,1982,NA,12.8,15.3,90,5
1982-08-08,NA,20.4996,8,8,1982,NA,12.2,16.1,85,5.2
1982-08-09,NA,0,9,8,1982,NA,12.4,17.6,76,9.7
1982-08-10,NA,10.2498,10,8,1982,NA,11.4,17.3,87,8.9
1982-08-11,NA,10.0589,11,8,1982,NA,NA,18.1,70,7.3
1982-08-12,NA,0,12,8,1982,NA,NA,16.9,84,9.4
1982-08-13,NA,0,13,8,1982,NA,12.6,17.5,81,8.3
1982-08-14,NA,0,14,8,1982,NA,12.4,17.7,76,9.4
1982-08-15,NA,3.353,15,8,1982,NA,13,17.9,78,8.8
1982-08-16,NA,5.3007,16,8,1982,NA,13.6,17.2,81,8.6
1982-08-17,NA,0,17,8,1982,NA,12.2,17.9,78,9.4
1982-08-18,NA,7.0676,18,8,1982,NA,11.8,NA,NA,7.2
1982-08-19,NA,1.7669,19,8,1982,NA,12.6,18,75,7.2
1982-08-20,NA,8.8345,20,8,1982,NA,12.8,17.6,78,5.6
1982-08-21,NA,10.0527,21,8,1982,NA,13.2,16.4,87,5.9
1982-08-22,NA,4.0211,22,8,1982,NA,10.8,17.2,83,8.5
1982-08-23,NA,0,23,8,1982,NA,10.6,17.8,76,8.1
1982-08-24,NA,0,24,8,1982,NA,12.8,17.3,84,8.9
1982-08-25,NA,8.0422,25,8,1982,NA,12.4,17.6,77,5
1982-08-26,NA,0,26,8,1982,NA,11,17.5,80,9
1982-08-27,NA,4.0955,27,8,1982,NA,11.8,17.2,86,6.8
1982-08-28,NA,4.0955,28,8,1982,NA,12.8,17.7,75,8.5
1982-08-29,NA,0,29,8,1982,NA,12.2,NA,NA,7.6
1982-08-30,NA,8.191,30,8,1982,NA,11.8,17.3,84,7
1982-08-31,NA,8.191,31,8,1982,NA,13.2,16.3,86,5.6
1982-09-01,0,3.5733,1,9,1982,NA,13.8,18.1,77,8
1982-09-02,0,14.2931,2,9,1982,NA,12.8,17.8,77,5.9
1982-09-03,2.8,0,3,9,1982,NA,12,16.9,86,8
1982-09-04,2.2,10.7198,4,9,1982,NA,14.6,16.7,85,4.3
1982-09-05,3,0,5,9,1982,NA,12.2,17.3,82,6.7
1982-09-06,0,5.8108,6,9,1982,22,13.2,16.9,87,3.6
1982-09-07,0.3,0,7,9,1982,22.6,10.4,17,85,7.3
1982-09-08,5,17.4324,8,9,1982,22.4,13.8,17.9,86,4.8
1982-09-09,17,17.4324,9,9,1982,19.2,13.6,16.4,92,1.4
1982-09-10,13,11.6216,10,9,1982,20.6,14,NA,NA,6.1
1982-09-11,0.9,16.9483,11,9,1982,20.2,11,16.1,88,4
1982-09-12,78.2,16.9483,12,9,1982,21.6,13.6,17.7,86,5.7
1982-09-13,6.7,11.2989,13,9,1982,21.2,12.4,17.1,85,4.3
1982-09-14,17.8,11.2989,14,9,1982,20.4,12,16.6,86,8.3
1982-09-15,0.8,11.2989,15,9,1982,19.6,13.2,15.9,89,5.6
1982-09-16,0,0,16,9,1982,19.4,12.4,15.7,86,1.1
1982-09-17,1.2,0,17,9,1982,17.4,13.4,14.6,90,0.2
1982-09-18,0.4,5.584,18,9,1982,NA,12.4,16.9,81,NA
1982-09-19,2.4,33.5037,19,9,1982,NA,14,15,93,NA
1982-09-20,0.5,0,20,9,1982,19.8,13,16.1,89,2.1
1982-09-21,0,9.2019,21,9,1982,22.2,13.2,17.2,80,NA
1982-09-22,0,0,22,9,1982,NA,11.6,18.3,68,NA
1982-09-23,5.8,27.6056,23,9,1982,NA,13.6,16.7,87,NA
1982-09-24,0.3,0,24,9,1982,18.4,13.2,14.8,88,NA
1982-09-25,4.8,9.2019,25,9,1982,19.4,12.6,14.9,89,NA
1982-09-26,0,0,26,9,1982,21.4,12,16.5,80,NA
1982-09-27,3.6,9.8951,27,9,1982,22.4,11.8,16.7,86,NA
1982-09-28,6.1,19.7903,28,9,1982,18.6,12.6,15.7,89,NA
1982-09-29,5.8,9.8951,29,9,1982,20.4,11.8,15.9,89,NA
1982-09-30,2.6,0,30,9,1982,19.4,12.4,16,87,NA
1982-10-01,0,15.8418,1,10,1982,17.6,13.2,15,91,NA
1982-10-02,9.7,15.8418,2,10,1982,21.4,NA,16.3,85,NA
1982-10-03,1.2,10.5612,3,10,1982,18.4,NA,14.8,85,NA
1982-10-04,26.2,10.5612,4,10,1982,19.8,13,16,89,4.7
1982-10-05,0,10.5612,5,10,1982,20.4,12.2,NA,NA,4.4
1982-10-06,0,9.6564,6,10,1982,20.6,12,17,83,6.8
1982-10-07,9.7,28.9691,7,10,1982,20.4,14.2,16.1,86,2
1982-10-08,0,9.6564,8,10,1982,19.4,13.2,16,86,4.8
1982-10-09,10,0,9,10,1982,20,12.4,15.3,87,5.3
1982-10-10,0.5,0,10,10,1982,NA,NA,16.1,80,4.9
1982-10-11,20.2,22.5576,11,10,1982,22.4,NA,17.4,81,9.5
1982-10-12,0.8,17.2428,12,10,1982,19.2,12.4,15.5,87,2.8
1982-10-13,0,7.8398,13,10,1982,22.6,11.8,17.3,81,8.1
1982-10-14,20.7,11.1104,14,10,1982,21.4,13,17.3,87,6.4
1982-10-15,13,6.3969,15,10,1982,NA,12.2,16.2,86,7.2
1982-10-16,15.7,8.4587,16,10,1982,NA,12.6,NA,NA,0.8
1982-10-17,0,12.4564,17,10,1982,19.8,NA,15.4,95,2.7
1982-10-18,0,5.046,18,10,1982,21,NA,16.9,86,5.5
1982-10-19,0.7,6.3135,19,10,1982,21.6,13,17.4,85,5.6
1982-10-20,0.2,22.4996,20,10,1982,NA,12.2,15.1,87,2.2
1982-10-21,12.2,0,21,10,1982,NA,11.4,NA,NA,4.8
1982-10-22,4.3,13.419,22,10,1982,19,13.2,15.8,89,1.8
1982-10-23,0.8,13.419,23,10,1982,19.6,NA,NA,NA,3.3
1982-10-24,21,13.419,24,10,1982,19.4,NA,16,90,1.9
1982-10-25,14.4,40.2571,25,10,1982,20.2,12,16,87,2
1982-10-26,3.4,4.841,26,10,1982,16.6,NA,NA,NA,0
1982-10-27,1.8,14.5231,27,10,1982,18.4,NA,15.8,90,2.4
1982-10-28,0.1,0,28,10,1982,20,11.6,16.7,85,6.2
1982-10-29,0,0,29,10,1982,20.6,10.6,16.5,85,7
1982-10-30,1.1,4.841,30,10,1982,21.4,11.8,17.1,87,8.5
1982-10-31,0.1,14.5231,31,10,1982,21.2,13.8,NA,NA,4.6
1982-11-01,11,11.1845,1,11,1982,20,11.8,NA,NA,1.2
1982-11-02,0.2,22.369,2,11,1982,19.6,12.4,15.5,87,4
1982-11-03,11.5,11.1845,3,11,1982,18.6,12.2,15.4,92,1.5
1982-11-04,1.3,22.369,4,11,1982,19.6,12.8,NA,NA,4.1
1982-11-05,8.1,0,5,11,1982,NA,11,16.8,86,6.9
1982-11-06,0,9.9346,6,11,1982,NA,13.8,16.4,89,0.8
1982-11-07,2.5,3.3115,7,11,1982,20.6,13,16.8,88,4.5
1982-11-08,0,3.3115,8,11,1982,22,14,NA,NA,6.2
1982-11-09,0,13.2461,9,11,1982,22.4,NA,17.9,88,6.7
1982-11-10,1.3,18.923,10,11,1982,20.4,NA,16.7,91,2.2
1982-11-11,7.8,10.2418,11,11,1982,19.8,12.2,16.1,87,4.4
1982-11-12,0,10.2418,12,11,1982,20.6,12.8,16.7,87,3
1982-11-13,0,0,13,11,1982,NA,13.2,17.6,85,6.6
1982-11-14,0,0,14,11,1982,NA,12.4,17.8,84,6.3
1982-11-15,42.5,30.7254,15,11,1982,21.6,13.8,18.3,85,1.8
1982-11-16,12.5,23.4913,16,11,1982,19,13.6,16.5,89,0
1982-11-17,6,3.9152,17,11,1982,20.2,13.8,16.6,86,1.9
1982-11-18,4.7,19.5761,18,11,1982,17.4,12,NA,NA,0
1982-11-19,0,0,19,11,1982,21.4,12.2,17.3,87,4.8
1982-11-20,3.7,23.4913,20,11,1982,17,14.2,15.4,95,0
1982-11-21,0.3,3.987,21,11,1982,17.8,12.6,15.7,88,0.5
1982-11-22,0.6,0,22,11,1982,20.4,11.4,16.4,87,6.6
1982-11-23,0,0,23,11,1982,NA,12.6,16.7,87,4.7
1982-11-24,0,3.987,24,11,1982,22,14,NA,NA,5.7
1982-11-25,0,23.9223,25,11,1982,19.8,13.4,17,84,0.7
1982-11-26,0.3,0,26,11,1982,20.4,12.2,15.6,NA,4.5
1982-11-27,3.1,0,27,11,1982,20.6,11.2,16.5,86,6.3
1982-11-28,0,0,28,11,1982,19.6,10.8,14.8,90,4.9
1982-11-29,0.1,0,29,11,1982,20.2,11.6,16.1,90,4.6
1982-11-30,0,0,30,11,1982,22.2,12,17.9,86,7.9
1982-12-01,7.7,0,1,12,1982,20.8,12.6,17.8,86,4.3
1982-12-02,0,2.7637,2,12,1982,20.4,NA,16.9,92,0.6
1982-12-03,0,0,3,12,1982,21.8,NA,NA,NA,5.9
1982-12-04,0,13.8183,4,12,1982,NA,NA,16.8,89,0
1982-12-05,0,9.4754,5,12,1982,NA,NA,NA,NA,0
1982-12-06,0,0,6,12,1982,20.6,12.8,16.9,84,4.9
1982-12-07,6.8,16.224,7,12,1982,20.4,13.2,16.7,87,3.9
1982-12-08,7,16.224,8,12,1982,20.8,13,17.3,85,6.2
1982-12-09,2.1,24.3359,9,12,1982,19.6,13.8,16.3,91,3.7
1982-12-10,0.2,4.056,10,12,1982,20.4,13,17.1,91,4.1
1982-12-11,2.2,18.2326,11,12,1982,21.2,14.8,17.4,90,3.1
1982-12-12,12,0,12,12,1982,20.4,14.6,NA,NA,0.6
1982-12-13,0.1,6.6729,13,12,1982,22,15.4,17.7,NA,4.5
1982-12-14,0.7,0,14,12,1982,22.2,14.4,17.7,87,8.1
1982-12-15,0,0,15,12,1982,22.6,13,18.3,80,7.6
1982-12-16,0,0,16,12,1982,19.6,12.2,16.2,91,0.3
1982-12-17,0.2,0,17,12,1982,20.8,14.2,16.5,88,4.9
1982-12-18,14.2,0,18,12,1982,17.8,14,15.9,91,0
1982-12-19,0,0,19,12,1982,21.4,13.8,17.1,89,4.3
1982-12-20,0,24.329,20,12,1982,21.6,NA,17.7,86,5.2
1982-12-21,2,5.4573,21,12,1982,NA,NA,17.1,87,4.3
1982-12-22,5.9,6.2369,22,12,1982,NA,12.6,17.3,83,6.8
1982-12-23,8.8,10.9146,23,12,1982,21.6,14.4,17.3,85,3.4
1982-12-24,2.4,10.9146,24,12,1982,19,13.2,16.4,90,2.2
1982-12-25,1.6,0,25,12,1982,21.6,13.6,17.5,86,5.7
1982-12-26,3.1,0,26,12,1982,21.8,12.2,17.4,85,6.7
1982-12-27,1,14.8929,27,12,1982,20.8,12,16.5,82,2.9
1982-12-28,0,0,28,12,1982,21,11.2,16.4,82,7.1
1982-12-29,0,0,29,12,1982,20.2,12.4,16.5,84,4.7
1982-12-30,0,0,30,12,1982,21.8,12.8,17.1,82,6.5
1982-12-31,0,0,31,12,1982,22,11.4,16.8,90,7
1983-01-01,2,0,1,1,1983,22.6,NA,NA,NA,NA
1983-01-02,7.1,0,2,1,1983,21.8,NA,NA,NA,NA
1983-01-03,4.8,34.9756,3,1,1983,21.2,13.6,16.8,84,NA
1983-01-04,15.5,0,4,1,1983,21.4,14.2,16.6,88,NA
1983-01-05,0,0,5,1,1983,20.8,13,16.5,84,NA
1983-01-06,0,0,6,1,1983,NA,13.6,NA,NA,NA
1983-01-07,1.4,0,7,1,1983,23.6,13.4,NA,NA,NA
1983-01-08,0,23.2744,8,1,1983,20,11.2,17.3,91,NA
1983-01-09,0.5,0,9,1,1983,23,13.4,17.9,85,NA
1983-01-10,0.1,0,10,1,1983,23.6,12,18.3,86,NA
1983-01-11,0,0,11,1,1983,24,13.2,18.6,79,NA
1983-01-12,2.2,0,12,1,1983,21.6,14.2,17,89,NA
1983-01-13,0,0,13,1,1983,NA,14.8,18.2,81,NA
1983-01-14,0,0,14,1,1983,22.6,13.8,17.8,80,NA
1983-01-15,0,0,15,1,1983,23,12.4,18.2,86,NA
1983-01-16,0,0,16,1,1983,NA,14.6,18.4,77,NA
1983-01-17,0,0,17,1,1983,NA,13,18.2,82,NA
1983-01-18,0,0,18,1,1983,23.6,13.4,18.2,80,NA
1983-01-19,0,0,19,1,1983,22.8,12.8,17.9,86,NA
1983-01-20,0,0,20,1,1983,23.2,NA,18.5,83,NA
1983-01-21,0,0,21,1,1983,24.6,NA,19.1,79,NA
1983-01-22,0,0,22,1,1983,NA,NA,19.1,81,NA
1983-01-23,0,0,23,1,1983,NA,14.4,19.1,77,NA
1983-01-24,0,0,24,1,1983,24.2,11.6,18.3,78,NA
1983-01-25,0,0,25,1,1983,23,12,18,86,NA
1983-01-26,0,0,26,1,1983,23.2,13.6,18.5,83,NA
1983-01-27,1.6,0,27,1,1983,22,13.4,17.8,89,NA
1983-01-28,0,0,28,1,1983,NA,15.2,NA,NA,NA
1983-01-29,0,0,29,1,1983,23.4,15,18.5,83,NA
1983-01-30,0,0,30,1,1983,22,12.4,17.4,82,NA
1983-01-31,1.7,0,31,1,1983,20.4,15,17.3,87,NA
1983-02-01,0,0,1,2,1983,22.8,15.2,18.3,87,7.1
1983-02-02,0,0,2,2,1983,23.6,14.6,18.9,81,6.1
1983-02-03,0,0,3,2,1983,24.4,14.2,18.9,88,8
1983-02-04,0.4,0,4,2,1983,22.2,12.8,18,82,3
1983-02-05,0,0,5,2,1983,21,15.4,17.5,84,5.8
1983-02-06,5,0,6,2,1983,22.2,13.8,17.7,86,5.8
1983-02-07,9.2,0,7,2,1983,20,13.2,16.4,89,5.1
1983-02-08,0,0,8,2,1983,22,12.8,17.1,83,7
1983-02-09,0,0,9,2,1983,21.6,11.2,16.4,87,9.2
1983-02-10,0,0,10,2,1983,22,12.8,17.2,83,9.2
1983-02-11,0,0,11,2,1983,21.6,12.2,16.8,86,7.2
1983-02-12,0,0,12,2,1983,21.4,14.6,17.6,84,6.5
1983-02-13,0.9,0,13,2,1983,20.6,15,17.5,85,6.2
1983-02-14,0,0,14,2,1983,23.6,12.2,18.2,80,6.8
1983-02-15,0,0,15,2,1983,NA,11.6,17.8,82,9.8
1983-02-16,0,0,16,2,1983,NA,11,18.1,71,9.1
1983-02-17,5,0,17,2,1983,NA,13.8,17.9,86,7.7
1983-02-18,0.2,0,18,2,1983,NA,15,18.1,79,7
1983-02-19,0.4,0,19,2,1983,23.4,NA,17.1,90,8.7
1983-02-20,0,0,20,2,1983,NA,NA,NA,NA,5.7
1983-02-21,0,0,21,2,1983,22.2,13.6,17.7,82,2.1
1983-02-22,2.6,0,22,2,1983,26,13.8,18.2,84,8.4
1983-02-23,18.4,0,23,2,1983,23.6,14.4,18.2,85,7.1
1983-02-24,0,0,24,2,1983,22.6,16,18.4,87,2.7
1983-02-25,0,0,25,2,1983,25.2,13.6,18.8,78,6.3
1983-02-26,0,0,26,2,1983,25,13,18.6,85,7.6
1983-02-27,2.6,0,27,2,1983,25.2,14,NA,NA,7.9
1983-02-28,0,0,28,2,1983,NA,NA,19.3,80,5.8
1983-03-01,1.2,3.94,1,3,1983,25.6,14.4,19.2,77,5.4
1983-03-02,17.2,7.88,2,3,1983,22.2,15.8,18.1,90,3.4
1983-03-03,0,15.7601,3,3,1983,22,15,18,90,1.7
1983-03-04,0,0,4,3,1983,21.8,NA,17.7,87,8.4
1983-03-05,0.7,0,5,3,1983,23.2,NA,18.4,84,7.8
1983-03-06,25.4,8.5871,6,3,1983,21.8,15.8,18.1,86,5.7
1983-03-07,4.3,14.572,7,3,1983,20.6,14.6,17.2,87,0.6
1983-03-08,9.1,11.8658,8,3,1983,19,13.8,16.5,93,2.3
1983-03-09,1.3,11.0071,9,3,1983,23.4,13.4,18.2,86,4.7
1983-03-10,1.7,16.0293,10,3,1983,22.4,14,18,84,1.2
1983-03-11,0,8.8411,11,3,1983,23.8,15.2,18,89,5.7
1983-03-12,0,0,12,3,1983,NA,14.2,18,84,5.5
1983-03-13,0,0,13,3,1983,22.6,15,18.2,81,6.9
1983-03-14,0,0,14,3,1983,21.8,12.6,17.3,89,0.2
1983-03-15,0,0,15,3,1983,23.8,13.6,18.5,82,6
1983-03-16,2.3,7.1373,16,3,1983,21.8,NA,NA,NA,2.9
1983-03-17,3.7,9.5426,17,3,1983,18.8,NA,16.6,89,0.2
1983-03-18,0,10.353,18,3,1983,23.8,13.4,18.1,82,5.9
1983-03-19,0,0,19,3,1983,24.2,13.6,19.3,79,8.1
1983-03-20,0,0,20,3,1983,25.6,13.8,19,80,7.4
1983-03-21,0,0,21,3,1983,NA,11.8,18.4,78,7.1
1983-03-22,12.9,11.7851,22,3,1983,NA,13,18.7,83,7.7
1983-03-23,19.3,0,23,3,1983,24.4,13.4,18.7,83,8.5
1983-03-24,21.2,17.2243,24,3,1983,21.4,14.4,17.8,87,4.6
1983-03-25,9,18.2097,25,3,1983,19.2,14.2,16.4,93,1.1
1983-03-26,12.9,6.9652,26,3,1983,19.4,14.4,16.6,89,0.7
1983-03-27,0.1,20.8955,27,3,1983,20.8,13.6,16.4,89,1.2
1983-03-28,6,6.9652,28,3,1983,22,12.4,17.5,84,4.9
1983-03-29,1.2,13.9303,29,3,1983,21.8,14.6,17.5,89,5.9
1983-03-30,0,6.9652,30,3,1983,22.6,13.4,18.1,79,5.1
1983-03-31,33.8,0,31,3,1983,21.4,14.6,17.7,85,4
1983-04-01,0,5.2336,1,4,1983,22.8,13.6,NA,NA,7
1983-04-02,0,6.2319,2,4,1983,21.8,14.4,18.3,85,2
1983-04-03,0.5,12.4056,3,4,1983,21.6,14.8,NA,NA,0.6
1983-04-04,0,11.2523,4,4,1983,23.4,15.2,18.4,87,2.5
1983-04-05,40,6.3579,5,4,1983,22.4,13.4,18.1,88,2.2
1983-04-06,3.6,10.4255,6,4,1983,21.8,14.4,17.7,88,4
1983-04-07,1.1,5.9427,7,4,1983,19,13.8,16.7,86,0.5
1983-04-08,0.3,9.4796,8,4,1983,21.4,12.4,17.4,85,5.9
1983-04-09,1,18.0749,9,4,1983,20,14.8,16.8,88,1.8
1983-04-10,1.4,8.5337,10,4,1983,21.6,14,17,91,1.3
1983-04-11,7.9,40.6121,11,4,1983,18.8,12.8,15.9,92,0.1
1983-04-12,7,2.9085,12,4,1983,21.2,11.4,17.6,86,7.1
1983-04-13,4.1,10.8638,13,4,1983,19.8,14.8,16.6,93,0.7
1983-04-14,18.2,11.2652,14,4,1983,20.8,14.2,17.6,87,2.8
1983-04-15,43.6,8.7746,15,4,1983,21.6,14.8,18,85,4.6
1983-04-16,0.3,28.0689,16,4,1983,20.8,13.6,17,88,3.1
1983-04-17,21.6,10.6929,17,4,1983,21.4,13.4,17.8,NA,6.1
1983-04-18,10.6,9.3563,18,4,1983,20,NA,16.6,90,0.9
1983-04-19,13.3,9.3563,19,4,1983,23,NA,18.2,87,7.5
1983-04-20,51.7,37.4252,20,4,1983,22.2,14.6,18,86,6.7
1983-04-21,6.7,19.8225,21,4,1983,19.8,13,16.6,89,2.8
1983-04-22,0,0,22,4,1983,21.6,13.6,17.6,87,8.7
1983-04-23,5.5,0,23,4,1983,22.8,15.2,17.8,87,3.6
1983-04-24,0,13.215,24,4,1983,21.6,13.2,NA,NA,3.9
1983-04-25,12.3,0,25,4,1983,22.2,14,18.2,85,3.8
1983-04-26,2.8,19.4941,26,4,1983,22,15.2,17.6,91,3.7
1983-04-27,20,19.4941,27,4,1983,21.8,NA,17.8,86,3.1
1983-04-28,0.3,29.2411,28,4,1983,21,NA,16.7,85,4.4
1983-04-29,4.2,0,29,4,1983,21.6,11.4,16.3,86,5.4
1983-04-30,7.6,9.747,30,4,1983,22,12,16.7,84,7.4
1983-05-01,2.2,9.625,1,5,1983,21,14.4,NA,NA,3.5
1983-05-02,11.5,2.8073,2,5,1983,22,13.4,18,86,4.9
1983-05-03,9.9,12.8333,3,5,1983,22.4,NA,17.7,83,4.1
1983-05-04,13.3,8.4219,4,5,1983,22.6,NA,17.5,87,7
1983-05-05,11.3,11.2291,5,5,1983,22.2,14.6,17.8,86,6.8
1983-05-06,7.1,0,6,5,1983,22.4,14.2,18.5,84,8
1983-05-07,17.8,19.7967,7,5,1983,20.8,14.8,17.7,86,5.9
1983-05-08,0,23.0962,8,5,1983,22.8,12,NA,NA,6.1
1983-05-09,36,5.774,9,5,1983,24,NA,19.2,85,8.2
1983-05-10,0,17.3221,10,5,1983,NA,13.2,18.1,87,8.8
1983-05-11,31.5,7.2521,11,5,1983,NA,15.2,18.4,90,5.3
1983-05-12,0.1,5.8535,12,5,1983,21,15,18.2,88,3.6
1983-05-13,0,13.4424,13,5,1983,21.4,NA,NA,NA,4.2
1983-05-14,13.2,14.2453,14,5,1983,22.2,NA,18.3,85,4.7
1983-05-15,14.6,13.6496,15,5,1983,19.8,14.4,17.3,91,0.9
1983-05-16,0.1,8.2198,16,5,1983,20.4,15.2,17.3,90,1.3
1983-05-17,3.8,16.4396,17,5,1983,21.6,14,17.5,89,3.6
1983-05-18,22.2,24.6594,18,5,1983,19.2,14.8,16.3,92,0.1
1983-05-19,12.7,0,19,5,1983,21.2,12,16.9,84,2.2
1983-05-20,0.5,0,20,5,1983,22,13,17.5,87,7.2
1983-05-21,14.1,11.6107,21,5,1983,21.6,14,17.8,83,4.8
1983-05-22,0,13.2694,22,5,1983,NA,12.6,17.6,84,5.1
1983-05-23,1.2,5.8054,23,5,1983,22,12,18,86,4.8
1983-05-24,1.6,0,24,5,1983,21.4,14.8,18,88,4.3
1983-05-25,0,17.4161,25,5,1983,21.8,14.6,18.2,88,2.7
1983-05-26,30.2,13.4396,26,5,1983,22.4,12.2,17.7,89,6.5
1983-05-27,23,7.6798,27,5,1983,21.4,15.4,17.9,89,7
1983-05-28,5.1,23.0393,28,5,1983,19.4,14.2,16.1,NA,0.6
1983-05-29,0.1,0,29,5,1983,20.6,13.4,17.1,90,5.1
1983-05-30,2.3,6.7198,30,5,1983,21.8,14.4,18,81,4
1983-05-31,9.2,0,31,5,1983,22.4,13.2,18.5,83,7.3
1983-06-01,4.7,13.1115,1,6,1983,20.8,13.8,17.6,88,4.3
1983-06-02,5.5,0,2,6,1983,21.4,14.4,NA,NA,8.1
1983-06-03,3.8,13.1115,3,6,1983,20,13.6,16.9,88,4
1983-06-04,37.6,19.6672,4,6,1983,19.8,14.6,16.8,86,3.4
1983-06-05,7.8,13.1115,5,6,1983,20.4,12.2,16.7,85,5.6
1983-06-06,0,28.7102,6,6,1983,21,14,17.1,86,6.4
1983-06-07,12.5,7.1776,7,6,1983,22.2,13.6,17.1,84,7.1
1983-06-08,3,35.8878,8,6,1983,19.2,14,16.1,86,0.7
1983-06-09,0,0,9,6,1983,21.6,12,16.7,88,8.4
1983-06-10,57,0,10,6,1983,22,NA,17.7,86,7.2
1983-06-11,0.6,13.1689,11,6,1983,20.4,NA,NA,NA,3.5
1983-06-12,2.8,4.3896,12,6,1983,21.8,11.2,NA,NA,7
1983-06-13,0.9,13.1689,13,6,1983,21.4,14.2,18,86,6.8
1983-06-14,2.8,13.1689,14,6,1983,23.2,14.6,18.3,83,7.8
1983-06-15,9,4.3896,15,6,1983,21.8,13.2,17.8,86,6.8
1983-06-16,42,7.5747,16,6,1983,22,14.2,17.8,86,7.5
1983-06-17,0,3.7874,17,6,1983,20.4,14.4,17.3,84,3.1
1983-06-18,0,0,18,6,1983,23.6,13.2,18.2,81,9.1
1983-06-19,0,0,19,6,1983,23.2,13.8,NA,NA,9
1983-06-20,1.3,22.7241,20,6,1983,20.2,14.4,17.7,89,0.7
1983-06-21,0,12.648,21,6,1983,23.8,12,18.3,80,7.7
1983-06-22,6.1,0,22,6,1983,22.4,12.4,NA,NA,8.5
1983-06-23,0,4.216,23,6,1983,22.6,12,18.7,72,8.9
1983-06-24,0,4.8183,24,6,1983,21.4,12.2,17.3,82,8.8
1983-06-25,0.2,0,25,6,1983,23.4,11.4,17.7,77,9.8
1983-06-26,0,0,26,6,1983,22.6,13,18.1,79,9.3
1983-06-27,0,10.0053,27,6,1983,23.4,13.8,18.6,76,7.6
1983-06-28,22.3,5.0027,28,6,1983,20.8,13.6,17.2,88,6.9
1983-06-29,0,10.0053,29,6,1983,21,12.2,16.9,87,5.6
1983-06-30,0,0,30,6,1983,21.4,13,16.6,87,8.8
1983-07-01,19.3,11.4898,1,7,1983,22.4,13.8,17.5,84,5.9
1983-07-02,5.2,11.4898,2,7,1983,21.8,12.8,16.9,87,8.3
1983-07-03,0,5.7449,3,7,1983,22.2,NA,17.5,87,5.7
